,CID10,DESC,JANEIRO,FEVEREIRO,MARÇO,ABRIL,MAIO,JUNHO,JULHO,AGOSTO,SETEMBRO,OUTUBRO,NOVEMBRO,DEZEMBRO,NUMCAP
56,A66,Bouba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0
57,A67,Pinta [carate],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0
58,A68,Febres recorrentes [Borrelioses],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0
59,A69,Outras infecções por espiroquetas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0
60,A70,Infecções causadas por Clamídia psittaci,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0
61,A71,Tracoma,2.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
62,A74,Outras doenças causadas por Clamídias,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0
63,A75,Tifo exantemático,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0
64,A77,Febre maculosa [rickettsioses transmitidas por carrapatos],1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,,1.0
65,A78,Febre Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,1.0
66,A79,Outras rickettsioses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0
67,A80,Poliomielite aguda,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,,1.0
68,A81,Infecções por vírus lentos do sistema nervoso central,0.0,0.0,3.0,0.0,2.0,4.0,0.0,3.0,0.0,2.0,3.0,1.0,1.0
69,A82,Raiva,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0
70,A83,Encefalite por vírus transmitidos por mosquitos,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0
71,A84,Encefalite por vírus transmitido por carrapatos,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0
72,A85,"Outras encefalites virais, não classificadas em outra parte",0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,,1.0
73,A86,"Encefalite viral, não especificada",6.0,5.0,4.0,5.0,4.0,9.0,4.0,5.0,7.0,4.0,5.0,3.0,1.0
74,A87,Meningite viral,11.0,13.0,12.0,11.0,12.0,12.0,14.0,15.0,8.0,13.0,9.0,5.0,1.0
75,A88,Outras infecções virais do sistema nervoso central não classific,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,,1.0
76,A89,Infecções virais não especificadas do sistema nervoso central,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,1.0
77,A90,Dengue [dengue clássico],13.0,18.0,43.0,48.0,48.0,32.0,21.0,11.0,8.0,9.0,8.0,10.0,1.0
78,A91,Febre hemorrágica devida ao vírus do dengue,0.0,0.0,1.0,8.0,5.0,2.0,2.0,1.0,2.0,0.0,2.0,3.0,1.0
79,A92,Outras febres virais transmitidas por mosquitos,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,1.0
80,A93,Outras febres por vírus transmitidas por artrópodes não classific,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0
81,A94,"Febre viral transmitida por artrópodes, não especificada",1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0
82,A95,Febre amarela,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0
83,A96,Febre hemorrágica por arenavírus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,1.0
84,A98,"Outras febres hemorrágicas por vírus, não classificadas em out",0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,1.0
85,A99,Febres hemorrágicas virais não especificadas,3.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,,1.0
86,B00,Infecções pelo vírus do herpes [herpes simples],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0
87,B01,Varicela,26.0,15.0,12.0,4.0,7.0,9.0,13.0,17.0,9.0,16.0,14.0,20.0,1.0
88,B02,Herpes zoster [Zona],36.0,43.0,49.0,47.0,47.0,44.0,38.0,43.0,49.0,47.0,44.0,31.0,1.0
89,B03,Varíola,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0
90,B04,Varíola dos macacos [Monkeypox],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0
91,B05,Sarampo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,1.0
92,B06,Rubéola,0.0,1.0,3.0,1.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,,1.0
93,B07,Verrugas de origem viral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0
94,B08,Outras infecções virais caracterizadas por lesões da pele e das,1.0,1.0,3.0,3.0,0.0,3.0,1.0,0.0,0.0,1.0,5.0,,1.0
95,B09,Infecção viral não especificada caracterizada por lesões da pele,1.0,1.0,2.0,3.0,2.0,1.0,2.0,4.0,4.0,3.0,4.0,,1.0
96,B15,Hepatite aguda A,59.0,74.0,83.0,112.0,68.0,88.0,74.0,67.0,74.0,55.0,52.0,50.0,1.0
97,B16,Hepatite aguda B,34.0,43.0,58.0,61.0,50.0,52.0,45.0,43.0,43.0,49.0,34.0,30.0,1.0
98,B17,Outras hepatites virais agudas,21.0,18.0,30.0,20.0,28.0,34.0,22.0,22.0,22.0,18.0,25.0,18.0,1.0
99,B18,Hepatite viral crônica,164.0,185.0,249.0,202.0,219.0,224.0,197.0,201.0,207.0,201.0,226.0,148.0,1.0
100,B19,Hepatite viral não especificada,1.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
101,B20,"Doença pelo vírus da imunodeficiência humana [HIV], resultand",141.0,156.0,203.0,173.0,175.0,164.0,187.0,158.0,176.0,124.0,139.0,131.0,1.0
102,B21,"Doença pelo vírus da imunodeficiência humana [HIV], resultand",5.0,6.0,15.0,6.0,4.0,8.0,0.0,5.0,9.0,4.0,7.0,6.0,1.0
103,B22,Doença pelo vírus da imunodeficiência humana [HIV] resultando,22.0,21.0,29.0,18.0,27.0,28.0,24.0,19.0,27.0,11.0,15.0,16.0,1.0
104,B23,Doença pelo vírus da imunodeficiência humana [HIV] resultando,39.0,48.0,51.0,56.0,62.0,52.0,50.0,61.0,57.0,42.0,48.0,29.0,1.0
105,B24,Doença pelo vírus da imunodeficiência humana [HIV] não espec,344.0,359.0,428.0,406.0,414.0,388.0,377.0,392.0,437.0,339.0,380.0,270.0,1.0
106,B25,Doença por citomegalovírus,5.0,1.0,4.0,2.0,3.0,2.0,5.0,2.0,1.0,5.0,2.0,2.0,1.0
107,B26,Caxumba [Parotidite epidêmica],8.0,9.0,5.0,4.0,3.0,2.0,4.0,6.0,4.0,2.0,5.0,5.0,1.0
108,B27,Mononucleose infecciosa,4.0,2.0,7.0,7.0,7.0,7.0,8.0,11.0,9.0,7.0,4.0,3.0,1.0
109,B30,Conjuntivite viral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0
110,B33,Outras doenças por vírus não classificada em outra parte,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,1.0
111,B34,"Doenças por vírus, de localização não especificada",14.0,5.0,9.0,18.0,12.0,17.0,9.0,21.0,45.0,21.0,10.0,7.0,1.0
112,B35,Dermatofitose,12.0,10.0,12.0,18.0,10.0,19.0,13.0,13.0,13.0,19.0,15.0,12.0,1.0
113,B36,Outras micoses superficiais,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0
114,B37,Candidíase,2.0,2.0,3.0,2.0,3.0,4.0,6.0,1.0,7.0,3.0,8.0,1.0,1.0
115,B38,Coccidioidomicose,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0
116,B39,Histoplasmose,5.0,4.0,2.0,2.0,2.0,2.0,4.0,3.0,0.0,4.0,2.0,3.0,1.0
117,B40,Blastomicose,8.0,8.0,10.0,6.0,13.0,6.0,9.0,8.0,9.0,8.0,12.0,11.0,1.0
118,B41,Paracoccidioidomicose,8.0,15.0,11.0,12.0,11.0,10.0,13.0,16.0,11.0,17.0,14.0,7.0,1.0
119,B42,Esporotricose,2.0,5.0,2.0,9.0,5.0,6.0,5.0,5.0,5.0,2.0,4.0,5.0,1.0
120,B43,Cromomicose e abscesso feomicótico,1.0,2.0,3.0,4.0,2.0,3.0,3.0,3.0,3.0,4.0,4.0,1.0,1.0
121,B44,Aspergilose,1.0,2.0,3.0,4.0,2.0,4.0,1.0,2.0,5.0,5.0,1.0,2.0,1.0
122,B45,Criptococose,6.0,7.0,6.0,1.0,4.0,8.0,5.0,7.0,9.0,2.0,4.0,1.0,1.0
123,B46,Zigomicose,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,1.0
124,B47,Micetoma,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,,1.0
125,B48,"Outras micoses, não classificadas em outra parte",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0
126,B49,Micose não especificada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0
127,B50,Malária por Plasmodium falciparum,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,,1.0
128,B51,Malária por Plasmodium vivax,3.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,6.0,,1.0
129,B52,Malária por Plasmodium malariae,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,,1.0
130,B53,Outras formas de malária confirmadas por exames parasitológic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0
131,B54,Malária não especificada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0
132,B55,Leishmaniose,32.0,36.0,70.0,51.0,54.0,53.0,60.0,67.0,53.0,42.0,57.0,37.0,1.0
133,B56,Tripanossomíase africana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0
134,B57,Doença de Chagas,89.0,108.0,130.0,109.0,109.0,123.0,117.0,129.0,128.0,112.0,116.0,89.0,1.0
135,B58,Toxoplasmose,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0
136,B59,Pneumocistose,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0
137,B60,"Outras doenças devidas a protozoários, não classificadas em o",1.0,0.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
138,B64,Doença não especificada devida a protozoários,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0
139,B65,Esquistossomose [bilharziose] [Schistosomíase],0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,1.0
140,B66,Outras infestações por trematódeos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0
141,B67,Equinococose,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0
142,B68,Infestação por Taenia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0
143,B69,Cisticercose,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,1.0
144,B70,Difilobotríase e esparganose,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0
145,B71,Outras infestações por cestóides,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0
146,B72,Dracontíase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0
147,B73,Oncocercose,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0
148,B74,Filariose,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0
149,B75,Triquinose,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0
150,B76,Ancilostomíase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0
151,B77,Ascaridíase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0
152,B78,Estrongiloidíase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0
153,B79,Tricuríase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0
154,B80,Oxiuríase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0
155,B81,"Outras helmintíases intestinais, não classificadas em outra part",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0
156,B82,Parasitose intestinal não especificada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0
157,B83,Outras helmintíases,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0
158,B85,Pediculose e ftiríase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0
159,B86,Escabiose [sarna],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0
160,B87,Miíase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0
161,B88,Outras infestações,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0
162,B89,Doença parasitária não especificada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0
163,B90,Seqüelas de tuberculose,21.0,18.0,26.0,22.0,27.0,20.0,21.0,27.0,19.0,23.0,12.0,18.0,1.0
164,B91,Seqüelas de poliomielite,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,,1.0
165,B92,Seqüelas de hanseníase [lepra],48.0,47.0,69.0,60.0,66.0,70.0,56.0,64.0,59.0,76.0,53.0,41.0,1.0
166,B94,Seqüelas de outras doenças infecciosas e parasitárias e das nã,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0
167,B95,Estreptococos e estafilococos como causa de doenças classific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0
168,B96,"Outros agentes bacterianos, como causa de doenças classifica",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0
169,B97,Vírus como causa de doenças classificadas em outros capítulos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0
170,B99,Outras doenças infecciosas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0
171,C00,Neoplasia maligna do lábio,10.0,11.0,8.0,10.0,14.0,8.0,13.0,11.0,6.0,6.0,8.0,8.0,2.0
172,C01,Neoplasia maligna da base da língua,15.0,21.0,17.0,14.0,15.0,19.0,22.0,20.0,16.0,18.0,12.0,8.0,2.0
173,C02,Neoplasia maligna de outras partes e de partes não especificad,33.0,16.0,34.0,27.0,25.0,27.0,32.0,34.0,23.0,25.0,23.0,21.0,2.0
174,C03,Neoplasia maligna da gengiva,3.0,6.0,3.0,7.0,3.0,5.0,3.0,10.0,4.0,6.0,0.0,3.0,2.0
175,C04,Neoplasia maligna do assoalho da boca,17.0,15.0,15.0,14.0,10.0,22.0,19.0,21.0,20.0,10.0,20.0,14.0,2.0
176,C05,Neoplasia maligna do pálato,7.0,16.0,12.0,22.0,11.0,18.0,9.0,9.0,18.0,9.0,15.0,9.0,2.0
177,C06,Neoplasia maligna de outras partes e de partes não especificad,15.0,19.0,28.0,25.0,19.0,30.0,20.0,25.0,25.0,24.0,23.0,20.0,2.0
178,C07,Neoplasia maligna da glândula parótida,8.0,11.0,11.0,11.0,8.0,10.0,15.0,8.0,10.0,13.0,6.0,8.0,2.0
179,C08,Neoplasia maligna de outras glândulas salivares maiores e as n,0.0,5.0,3.0,4.0,3.0,4.0,7.0,5.0,7.0,2.0,5.0,5.0,2.0
180,C09,Neoplasia maligna da amígdala,18.0,15.0,9.0,11.0,12.0,10.0,5.0,14.0,18.0,15.0,13.0,12.0,2.0
181,C10,Neoplasia maligna da orofaringe,34.0,46.0,42.0,34.0,28.0,37.0,32.0,37.0,29.0,32.0,29.0,25.0,2.0
182,C11,Neoplasia maligna da nasofaringe,6.0,9.0,20.0,16.0,18.0,12.0,22.0,21.0,8.0,13.0,14.0,10.0,2.0
183,C12,Neoplasia maligna do seio piriforme,2.0,3.0,7.0,4.0,2.0,9.0,3.0,4.0,8.0,8.0,10.0,4.0,2.0
184,C13,Neoplasia maligna da hipofaringe,19.0,15.0,20.0,17.0,21.0,15.0,25.0,15.0,12.0,25.0,20.0,15.0,2.0
185,C14,Neoplasia maligna de outras localizações e de localizações ma,11.0,12.0,5.0,19.0,12.0,6.0,14.0,12.0,13.0,13.0,12.0,8.0,2.0
186,C15,Neoplasia maligna do esôfago,72.0,101.0,117.0,118.0,93.0,81.0,82.0,85.0,100.0,112.0,95.0,67.0,2.0
187,C16,Neoplasia maligna do estômago,191.0,175.0,224.0,195.0,179.0,177.0,185.0,197.0,183.0,173.0,191.0,140.0,2.0
188,C17,Neoplasia maligna do intestino delgado,3.0,12.0,14.0,8.0,15.0,5.0,10.0,16.0,10.0,9.0,14.0,11.0,2.0
189,C18,Neoplasia maligna do cólon,187.0,195.0,243.0,239.0,196.0,231.0,221.0,196.0,203.0,201.0,231.0,187.0,2.0
190,C19,Neoplasia maligna da junção retossigmóide,34.0,30.0,41.0,25.0,42.0,48.0,26.0,41.0,31.0,38.0,34.0,21.0,2.0
191,C20,Neoplasia maligna do reto,119.0,103.0,147.0,132.0,151.0,150.0,152.0,129.0,134.0,115.0,147.0,121.0,2.0
192,C21,Neoplasia maligna do ânus e do canal anal,19.0,20.0,31.0,24.0,32.0,29.0,18.0,30.0,21.0,23.0,27.0,11.0,2.0
193,C22,Neoplasia maligna do fígado e das vias biliares intra-hepáticas,38.0,39.0,49.0,52.0,39.0,50.0,45.0,38.0,59.0,33.0,41.0,29.0,2.0
194,C23,Neoplasia maligna da vesícula biliar,7.0,12.0,12.0,9.0,5.0,8.0,9.0,6.0,9.0,8.0,7.0,2.0,2.0
195,C24,"Neoplasia maligna de outras partes, e de partes não especificad",8.0,8.0,18.0,14.0,11.0,11.0,14.0,9.0,11.0,15.0,12.0,9.0,2.0
196,C25,Neoplasia maligna do pâncreas,45.0,50.0,50.0,49.0,40.0,59.0,44.0,46.0,49.0,40.0,52.0,38.0,2.0
197,C26,Neoplasia maligna de outros órgãos digestivos e de localizaçõe,18.0,16.0,22.0,15.0,10.0,16.0,20.0,24.0,10.0,13.0,25.0,13.0,2.0
