,CID10,DESC,JANEIRO,FEVEREIRO,MARÇO,ABRIL,MAIO,JUNHO,JULHO,AGOSTO,SETEMBRO,OUTUBRO,NOVEMBRO,DEZEMBRO,NUMCAP
22,A27,Leptospirose,24.0,14.0,32.0,27.0,24.0,17.0,13.0,15.0,14.0,13.0,8.0,11.0,1.0
23,A28,Outras doenças bacterianas zoonóticas não classificadas em o,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
24,A30,Hanseníase [doença de Hansen] [lepra],298.0,291.0,449.0,377.0,348.0,350.0,289.0,347.0,347.0,425.0,428.0,418.0,1.0
25,A31,Infecções devidas a outras micobactérias,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,3.0,1.0,5.0,1.0
26,A32,Listeriose [listeríase],0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
27,A33,Tétano do recém-nascido [neonatal],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
28,A34,Tétano obstétrico,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
29,A35,Outros tipos de tétano,2.0,1.0,5.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
30,A36,Difteria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
31,A37,Coqueluche,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
32,A38,Escarlatina,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
33,A39,Infecção meningogócica,5.0,2.0,12.0,6.0,5.0,7.0,6.0,9.0,6.0,12.0,10.0,5.0,1.0
34,A40,Septicemia estreptocócica,5.0,13.0,7.0,8.0,9.0,9.0,3.0,7.0,1.0,3.0,3.0,3.0,1.0
35,A41,Outras septicemias,12.0,6.0,26.0,17.0,20.0,16.0,12.0,28.0,17.0,18.0,26.0,19.0,1.0
36,A42,Actinomicose,0.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0
37,A43,Nocardiose,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
38,A44,Bartonelose,4.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,1.0
39,A46,Erisipela,234.0,228.0,365.0,256.0,294.0,226.0,175.0,195.0,238.0,225.0,204.0,195.0,1.0
40,A48,Outras doenças bacterianas não classificadas em outra parte,15.0,7.0,10.0,12.0,9.0,12.0,9.0,9.0,7.0,11.0,16.0,11.0,1.0
41,A49,Infecção bacteriana de local não especificado,1.0,0.0,0.0,0.0,0.0,0.0,10.0,23.0,21.0,28.0,29.0,17.0,1.0
42,A50,Sífilis congênita,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0
43,A51,Sífilis precoce,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
44,A52,Sífilis tardia,0.0,0.0,1.0,3.0,0.0,0.0,1.0,2.0,0.0,6.0,2.0,3.0,1.0
45,A53,Outras formas e as não especificadas da sífilis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,1.0
46,A54,Infecção gonocócica,0.0,0.0,3.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
47,A55,Linfogranuloma (venéreo) por clamídia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
48,A56,Outras infecções causadas por clamídias transmitidas por via s,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0
49,A57,Cancro mole,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
50,A58,Granuloma inguinal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,0.0,1.0
51,A59,Tricomoníase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
52,A60,Infecções anogenitais pelo vírus do herpes [herpes simples],0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0
53,A63,"Outras doenças de transmissão predominantemente sexual, nã",0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,4.0,9.0,10.0,6.0,1.0
54,A64,"Doenças sexualmente transmitidas, não especificadas",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
55,A65,Sífilis não-venérea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
56,A66,Bouba,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0
57,A67,Pinta [carate],0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0
58,A68,Febres recorrentes [Borrelioses],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,5.0,1.0
59,A69,Outras infecções por espiroquetas,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,1.0,1.0,1.0
60,A70,Infecções causadas por Clamídia psittaci,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
61,A71,Tracoma,1.0,0.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0
62,A74,Outras doenças causadas por Clamídias,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,1.0
63,A75,Tifo exantemático,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
64,A77,Febre maculosa [rickettsioses transmitidas por carrapatos],1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
65,A78,Febre Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
66,A79,Outras rickettsioses,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
67,A80,Poliomielite aguda,0.0,3.0,1.0,1.0,0.0,0.0,2.0,3.0,0.0,3.0,2.0,2.0,1.0
68,A81,Infecções por vírus lentos do sistema nervoso central,2.0,2.0,1.0,3.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0
69,A82,Raiva,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
70,A83,Encefalite por vírus transmitidos por mosquitos,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
71,A84,Encefalite por vírus transmitido por carrapatos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
72,A85,"Outras encefalites virais, não classificadas em outra parte",1.0,0.0,4.0,5.0,0.0,2.0,1.0,0.0,0.0,3.0,3.0,0.0,1.0
73,A86,"Encefalite viral, não especificada",5.0,7.0,14.0,4.0,6.0,6.0,10.0,5.0,4.0,3.0,6.0,5.0,1.0
74,A87,Meningite viral,6.0,3.0,9.0,8.0,7.0,6.0,5.0,6.0,9.0,14.0,15.0,8.0,1.0
75,A88,Outras infecções virais do sistema nervoso central não classific,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
76,A89,Infecções virais não especificadas do sistema nervoso central,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,1.0
77,A90,Dengue [dengue clássico],29.0,86.0,168.0,204.0,229.0,118.0,51.0,43.0,31.0,29.0,22.0,19.0,1.0
78,A91,Febre hemorrágica devida ao vírus do dengue,2.0,4.0,14.0,16.0,10.0,11.0,7.0,2.0,2.0,2.0,1.0,0.0,1.0
79,A92,Outras febres virais transmitidas por mosquitos,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
80,A93,Outras febres por vírus transmitidas por artrópodes não classific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
81,A94,"Febre viral transmitida por artrópodes, não especificada",2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
82,A95,Febre amarela,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
83,A96,Febre hemorrágica por arenavírus,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
84,A98,"Outras febres hemorrágicas por vírus, não classificadas em out",0.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
85,A99,Febres hemorrágicas virais não especificadas,1.0,0.0,1.0,2.0,2.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0
86,B00,Infecções pelo vírus do herpes [herpes simples],0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,7.0,5.0,7.0,9.0,1.0
87,B01,Varicela,12.0,10.0,21.0,12.0,8.0,6.0,8.0,15.0,30.0,49.0,45.0,24.0,1.0
88,B02,Herpes zoster [Zona],48.0,32.0,54.0,43.0,36.0,50.0,38.0,43.0,56.0,50.0,47.0,51.0,1.0
89,B03,Varíola,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
90,B04,Varíola dos macacos [Monkeypox],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
91,B05,Sarampo,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
92,B06,Rubéola,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
93,B07,Verrugas de origem viral,0.0,0.0,0.0,0.0,0.0,0.0,7.0,12.0,26.0,30.0,29.0,24.0,1.0
94,B08,Outras infecções virais caracterizadas por lesões da pele e das,2.0,2.0,0.0,2.0,3.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,1.0
95,B09,Infecção viral não especificada caracterizada por lesões da pele,3.0,4.0,3.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
96,B15,Hepatite aguda A,64.0,44.0,88.0,76.0,69.0,54.0,41.0,36.0,37.0,39.0,45.0,42.0,1.0
97,B16,Hepatite aguda B,29.0,29.0,51.0,46.0,42.0,37.0,33.0,28.0,45.0,56.0,42.0,35.0,1.0
98,B17,Outras hepatites virais agudas,19.0,11.0,31.0,22.0,31.0,17.0,15.0,17.0,28.0,34.0,24.0,25.0,1.0
99,B18,Hepatite viral crônica,177.0,157.0,249.0,205.0,268.0,181.0,156.0,185.0,189.0,229.0,232.0,209.0,1.0
100,B19,Hepatite viral não especificada,1.0,0.0,0.0,2.0,0.0,0.0,6.0,22.0,18.0,14.0,21.0,24.0,1.0
101,B20,"Doença pelo vírus da imunodeficiência humana [HIV], resultand",130.0,156.0,195.0,176.0,185.0,145.0,105.0,134.0,165.0,182.0,166.0,147.0,1.0
102,B21,"Doença pelo vírus da imunodeficiência humana [HIV], resultand",4.0,6.0,8.0,6.0,10.0,3.0,3.0,9.0,7.0,14.0,7.0,4.0,1.0
103,B22,Doença pelo vírus da imunodeficiência humana [HIV] resultando,24.0,11.0,20.0,28.0,16.0,20.0,13.0,10.0,16.0,14.0,20.0,17.0,1.0
104,B23,Doença pelo vírus da imunodeficiência humana [HIV] resultando,26.0,46.0,60.0,62.0,55.0,41.0,29.0,50.0,53.0,49.0,66.0,54.0,1.0
105,B24,Doença pelo vírus da imunodeficiência humana [HIV] não espec,317.0,301.0,490.0,396.0,385.0,370.0,308.0,334.0,421.0,482.0,453.0,446.0,1.0
106,B25,Doença por citomegalovírus,4.0,3.0,4.0,4.0,3.0,0.0,0.0,3.0,2.0,1.0,8.0,3.0,1.0
107,B26,Caxumba [Parotidite epidêmica],3.0,9.0,9.0,3.0,3.0,5.0,2.0,7.0,5.0,6.0,7.0,3.0,1.0
108,B27,Mononucleose infecciosa,6.0,9.0,8.0,4.0,6.0,3.0,3.0,6.0,5.0,7.0,9.0,6.0,1.0
109,B30,Conjuntivite viral,0.0,0.0,0.0,0.0,0.0,0.0,4.0,14.0,8.0,5.0,8.0,1.0,1.0
110,B33,Outras doenças por vírus não classificada em outra parte,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,2.0,0.0,1.0
111,B34,"Doenças por vírus, de localização não especificada",15.0,8.0,22.0,15.0,20.0,16.0,13.0,10.0,8.0,6.0,10.0,7.0,1.0
112,B35,Dermatofitose,17.0,23.0,20.0,18.0,11.0,19.0,7.0,8.0,19.0,13.0,12.0,19.0,1.0
113,B36,Outras micoses superficiais,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,5.0,5.0,4.0,4.0,1.0
114,B37,Candidíase,5.0,3.0,6.0,4.0,2.0,0.0,4.0,0.0,4.0,4.0,3.0,4.0,1.0
115,B38,Coccidioidomicose,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,1.0
116,B39,Histoplasmose,1.0,2.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,1.0,1.0
117,B40,Blastomicose,11.0,7.0,13.0,6.0,6.0,12.0,6.0,11.0,7.0,9.0,5.0,7.0,1.0
118,B41,Paracoccidioidomicose,11.0,9.0,16.0,9.0,12.0,8.0,10.0,8.0,12.0,13.0,20.0,14.0,1.0
119,B42,Esporotricose,2.0,2.0,2.0,5.0,5.0,8.0,4.0,8.0,11.0,8.0,4.0,5.0,1.0
120,B43,Cromomicose e abscesso feomicótico,2.0,3.0,2.0,5.0,1.0,5.0,4.0,5.0,8.0,5.0,4.0,6.0,1.0
121,B44,Aspergilose,1.0,2.0,2.0,2.0,3.0,1.0,1.0,3.0,4.0,4.0,1.0,1.0,1.0
122,B45,Criptococose,3.0,6.0,8.0,2.0,3.0,6.0,1.0,8.0,7.0,3.0,9.0,7.0,1.0
123,B46,Zigomicose,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,1.0
124,B47,Micetoma,0.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0
125,B48,"Outras micoses, não classificadas em outra parte",0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0
126,B49,Micose não especificada,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,6.0,6.0,7.0,5.0,1.0
127,B50,Malária por Plasmodium falciparum,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0
128,B51,Malária por Plasmodium vivax,0.0,2.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0
129,B52,Malária por Plasmodium malariae,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
130,B53,Outras formas de malária confirmadas por exames parasitológic,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
131,B54,Malária não especificada,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,1.0
132,B55,Leishmaniose,54.0,47.0,92.0,85.0,80.0,61.0,54.0,86.0,105.0,102.0,63.0,93.0,1.0
133,B56,Tripanossomíase africana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
134,B57,Doença de Chagas,104.0,79.0,172.0,111.0,111.0,92.0,86.0,113.0,108.0,105.0,88.0,101.0,1.0
135,B58,Toxoplasmose,0.0,0.0,0.0,0.0,0.0,0.0,9.0,26.0,37.0,47.0,36.0,37.0,1.0
136,B59,Pneumocistose,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,8.0,2.0,5.0,5.0,1.0
137,B60,"Outras doenças devidas a protozoários, não classificadas em o",1.0,1.0,1.0,1.0,0.0,4.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
138,B64,Doença não especificada devida a protozoários,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
139,B65,Esquistossomose [bilharziose] [Schistosomíase],0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,14.0,10.0,9.0,9.0,1.0
140,B66,Outras infestações por trematódeos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
141,B67,Equinococose,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0
142,B68,Infestação por Taenia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
143,B69,Cisticercose,0.0,0.0,0.0,0.0,0.0,0.0,5.0,21.0,21.0,21.0,10.0,17.0,1.0
144,B70,Difilobotríase e esparganose,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
145,B71,Outras infestações por cestóides,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
146,B72,Dracontíase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
147,B73,Oncocercose,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
148,B74,Filariose,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,7.0,3.0,0.0,1.0
149,B75,Triquinose,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
150,B76,Ancilostomíase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
151,B77,Ascaridíase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
152,B78,Estrongiloidíase,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
153,B79,Tricuríase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
154,B80,Oxiuríase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
155,B81,"Outras helmintíases intestinais, não classificadas em outra part",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
156,B82,Parasitose intestinal não especificada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
157,B83,Outras helmintíases,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
158,B85,Pediculose e ftiríase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
159,B86,Escabiose [sarna],0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,6.0,4.0,8.0,1.0
160,B87,Miíase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
161,B88,Outras infestações,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
162,B89,Doença parasitária não especificada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
163,B90,Seqüelas de tuberculose,16.0,6.0,25.0,19.0,13.0,19.0,18.0,18.0,22.0,21.0,28.0,17.0,1.0
164,B91,Seqüelas de poliomielite,0.0,0.0,0.0,0.0,0.0,0.0,5.0,32.0,23.0,21.0,25.0,22.0,1.0
165,B92,Seqüelas de hanseníase [lepra],48.0,38.0,79.0,78.0,64.0,50.0,51.0,51.0,67.0,60.0,61.0,57.0,1.0
166,B94,Seqüelas de outras doenças infecciosas e parasitárias e das nã,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,4.0,5.0,6.0,2.0,1.0
167,B95,Estreptococos e estafilococos como causa de doenças classific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,4.0,7.0,3.0,1.0
168,B96,"Outros agentes bacterianos, como causa de doenças classifica",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0
169,B97,Vírus como causa de doenças classificadas em outros capítulos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,6.0,3.0,0.0,1.0
170,B99,Outras doenças infecciosas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,4.0,2.0,1.0
171,C00,Neoplasia maligna do lábio,3.0,9.0,18.0,13.0,3.0,14.0,9.0,15.0,16.0,15.0,10.0,11.0,2.0
172,C01,Neoplasia maligna da base da língua,23.0,14.0,28.0,19.0,14.0,15.0,14.0,18.0,23.0,23.0,25.0,17.0,2.0
173,C02,Neoplasia maligna de outras partes e de partes não especificad,22.0,22.0,31.0,25.0,33.0,23.0,22.0,39.0,27.0,34.0,28.0,38.0,2.0
174,C03,Neoplasia maligna da gengiva,2.0,1.0,5.0,3.0,2.0,3.0,4.0,4.0,3.0,4.0,1.0,2.0,2.0
175,C04,Neoplasia maligna do assoalho da boca,20.0,16.0,23.0,23.0,20.0,19.0,15.0,23.0,25.0,19.0,20.0,23.0,2.0
176,C05,Neoplasia maligna do pálato,14.0,13.0,16.0,11.0,20.0,17.0,16.0,17.0,11.0,14.0,17.0,19.0,2.0
177,C06,Neoplasia maligna de outras partes e de partes não especificad,20.0,17.0,35.0,17.0,26.0,20.0,16.0,26.0,27.0,18.0,25.0,21.0,2.0
178,C07,Neoplasia maligna da glândula parótida,10.0,13.0,11.0,14.0,8.0,10.0,6.0,9.0,10.0,12.0,7.0,15.0,2.0
179,C08,Neoplasia maligna de outras glândulas salivares maiores e as n,5.0,2.0,5.0,6.0,5.0,4.0,4.0,6.0,4.0,8.0,3.0,4.0,2.0
180,C09,Neoplasia maligna da amígdala,7.0,10.0,9.0,12.0,18.0,7.0,15.0,13.0,15.0,20.0,23.0,19.0,2.0
181,C10,Neoplasia maligna da orofaringe,36.0,39.0,39.0,41.0,39.0,27.0,37.0,34.0,44.0,36.0,40.0,37.0,2.0
182,C11,Neoplasia maligna da nasofaringe,11.0,16.0,19.0,21.0,13.0,15.0,18.0,17.0,22.0,30.0,23.0,15.0,2.0
183,C12,Neoplasia maligna do seio piriforme,6.0,6.0,6.0,6.0,5.0,6.0,3.0,3.0,5.0,6.0,4.0,8.0,2.0
184,C13,Neoplasia maligna da hipofaringe,16.0,20.0,16.0,19.0,17.0,20.0,14.0,26.0,17.0,23.0,20.0,24.0,2.0
185,C14,Neoplasia maligna de outras localizações e de localizações ma,8.0,3.0,9.0,10.0,12.0,13.0,12.0,7.0,13.0,9.0,8.0,15.0,2.0
186,C15,Neoplasia maligna do esôfago,82.0,86.0,115.0,104.0,85.0,99.0,65.0,105.0,101.0,103.0,102.0,101.0,2.0
187,C16,Neoplasia maligna do estômago,173.0,158.0,213.0,211.0,198.0,200.0,162.0,225.0,223.0,233.0,206.0,213.0,2.0
188,C17,Neoplasia maligna do intestino delgado,9.0,15.0,16.0,15.0,9.0,6.0,18.0,19.0,16.0,24.0,10.0,18.0,2.0
189,C18,Neoplasia maligna do cólon,198.0,202.0,298.0,260.0,235.0,257.0,190.0,272.0,297.0,289.0,247.0,261.0,2.0
190,C19,Neoplasia maligna da junção retossigmóide,30.0,24.0,52.0,38.0,32.0,35.0,40.0,42.0,47.0,56.0,44.0,37.0,2.0
191,C20,Neoplasia maligna do reto,144.0,132.0,154.0,157.0,132.0,132.0,126.0,181.0,154.0,203.0,157.0,162.0,2.0
192,C21,Neoplasia maligna do ânus e do canal anal,12.0,20.0,37.0,17.0,27.0,29.0,12.0,22.0,28.0,33.0,27.0,22.0,2.0
193,C22,Neoplasia maligna do fígado e das vias biliares intra-hepáticas,37.0,40.0,62.0,52.0,49.0,43.0,38.0,40.0,35.0,60.0,45.0,46.0,2.0
