,CID10,DESC,JANEIRO,FEVEREIRO,MARÇO,ABRIL,MAIO,JUNHO,JULHO,AGOSTO,SETEMBRO,OUTUBRO,NOVEMBRO,DEZEMBRO,NUMCAP
13,A18,Tuberculose de outros órgãos,30.0,35.0,44.0,29.0,45.0,32.0,31.0,52.0,46.0,46.0,44.0,27.0,1.0
14,A19,Tuberculose miliar,7.0,13.0,15.0,15.0,15.0,10.0,9.0,17.0,8.0,18.0,11.0,8.0,1.0
15,A20,Peste,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
16,A21,Tularemia,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
17,A22,Carbúnculo,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
18,A23,Brucelose,0.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0
19,A24,Mormo e melioidose,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20,A25,Febres transmitidas por mordedura de rato,1.0,0.0,2.0,2.0,0.0,1.0,0.0,5.0,1.0,4.0,0.0,0.0,1.0
21,A26,Erisipelóide,3.0,4.0,7.0,6.0,11.0,2.0,6.0,6.0,6.0,3.0,2.0,2.0,1.0
22,A27,Leptospirose,13.0,24.0,30.0,20.0,36.0,10.0,21.0,29.0,17.0,15.0,16.0,15.0,1.0
23,A28,Outras doenças bacterianas zoonóticas não classificadas em o,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24,A30,Hanseníase [doença de Hansen] [lepra],412.0,402.0,520.0,443.0,518.0,388.0,378.0,519.0,535.0,527.0,425.0,397.0,1.0
25,A31,Infecções devidas a outras micobactérias,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
26,A32,Listeriose [listeríase],1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
27,A33,Tétano do recém-nascido [neonatal],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
28,A34,Tétano obstétrico,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
29,A35,Outros tipos de tétano,4.0,3.0,3.0,4.0,3.0,0.0,6.0,4.0,1.0,5.0,2.0,3.0,1.0
30,A36,Difteria,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
31,A37,Coqueluche,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
32,A38,Escarlatina,0.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0
33,A39,Infecção meningogócica,2.0,3.0,7.0,7.0,5.0,2.0,4.0,7.0,11.0,5.0,1.0,2.0,1.0
34,A40,Septicemia estreptocócica,9.0,4.0,10.0,5.0,1.0,2.0,11.0,6.0,5.0,11.0,7.0,4.0,1.0
35,A41,Outras septicemias,13.0,8.0,9.0,9.0,9.0,8.0,10.0,10.0,10.0,11.0,9.0,8.0,1.0
36,A42,Actinomicose,3.0,2.0,0.0,4.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
37,A43,Nocardiose,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
38,A44,Bartonelose,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,1.0,1.0,3.0,1.0
39,A46,Erisipela,156.0,162.0,218.0,155.0,220.0,167.0,134.0,205.0,193.0,153.0,168.0,144.0,1.0
40,A48,Outras doenças bacterianas não classificadas em outra parte,18.0,17.0,16.0,12.0,10.0,19.0,13.0,12.0,14.0,9.0,12.0,10.0,1.0
41,A49,Infecção bacteriana de local não especificado,3.0,8.0,2.0,4.0,0.0,3.0,3.0,3.0,3.0,1.0,2.0,0.0,1.0
42,A50,Sífilis congênita,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,1.0
43,A51,Sífilis precoce,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
44,A52,Sífilis tardia,2.0,3.0,1.0,0.0,2.0,2.0,0.0,1.0,2.0,1.0,4.0,0.0,1.0
45,A53,Outras formas e as não especificadas da sífilis,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
46,A54,Infecção gonocócica,2.0,3.0,4.0,2.0,6.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0
47,A55,Linfogranuloma (venéreo) por clamídia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
48,A56,Outras infecções causadas por clamídias transmitidas por via s,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
49,A57,Cancro mole,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
50,A58,Granuloma inguinal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0
51,A59,Tricomoníase,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
52,A60,Infecções anogenitais pelo vírus do herpes [herpes simples],0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
53,A63,"Outras doenças de transmissão predominantemente sexual, nã",0.0,4.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,3.0,0.0,0.0,1.0
54,A64,"Doenças sexualmente transmitidas, não especificadas",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
55,A65,Sífilis não-venérea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
56,A66,Bouba,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0
57,A67,Pinta [carate],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
58,A68,Febres recorrentes [Borrelioses],2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
59,A69,Outras infecções por espiroquetas,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
60,A70,Infecções causadas por Clamídia psittaci,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
61,A71,Tracoma,1.0,2.0,4.0,1.0,4.0,1.0,4.0,6.0,8.0,4.0,10.0,6.0,1.0
62,A74,Outras doenças causadas por Clamídias,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
63,A75,Tifo exantemático,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
64,A77,Febre maculosa [rickettsioses transmitidas por carrapatos],1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
65,A78,Febre Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
66,A79,Outras rickettsioses,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
67,A80,Poliomielite aguda,2.0,7.0,3.0,3.0,5.0,3.0,4.0,2.0,2.0,4.0,2.0,4.0,1.0
68,A81,Infecções por vírus lentos do sistema nervoso central,1.0,2.0,2.0,3.0,5.0,5.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0
69,A82,Raiva,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
70,A83,Encefalite por vírus transmitidos por mosquitos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
71,A84,Encefalite por vírus transmitido por carrapatos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
72,A85,"Outras encefalites virais, não classificadas em outra parte",2.0,0.0,1.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0
73,A86,"Encefalite viral, não especificada",2.0,4.0,5.0,5.0,5.0,3.0,2.0,6.0,3.0,6.0,7.0,6.0,1.0
74,A87,Meningite viral,11.0,5.0,8.0,8.0,3.0,2.0,8.0,9.0,12.0,8.0,7.0,8.0,1.0
75,A88,Outras infecções virais do sistema nervoso central não classific,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0
76,A89,Infecções virais não especificadas do sistema nervoso central,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
77,A90,Dengue [dengue clássico],14.0,9.0,37.0,56.0,70.0,37.0,16.0,20.0,10.0,6.0,5.0,10.0,1.0
78,A91,Febre hemorrágica devida ao vírus do dengue,1.0,0.0,2.0,5.0,4.0,4.0,2.0,4.0,1.0,1.0,0.0,2.0,1.0
79,A92,Outras febres virais transmitidas por mosquitos,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
80,A93,Outras febres por vírus transmitidas por artrópodes não classif,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
81,A94,"Febre viral transmitida por artrópodes, não especificada",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
82,A95,Febre amarela,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
83,A96,Febre hemorrágica por arenavírus,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
84,A98,"Outras febres hemorrágicas por vírus, não classificadas em ou",0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0
85,A99,Febres hemorrágicas virais não especificadas,0.0,0.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
86,B00,Infecções pelo vírus do herpes [herpes simples],1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
87,B01,Varicela,13.0,10.0,13.0,9.0,6.0,7.0,13.0,18.0,13.0,26.0,18.0,19.0,1.0
88,B02,Herpes zoster [Zona],23.0,31.0,39.0,25.0,32.0,30.0,32.0,37.0,36.0,35.0,34.0,24.0,1.0
89,B03,Varíola,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
90,B04,Varíola dos macacos [Monkeypox],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
91,B05,Sarampo,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0
92,B06,Rubéola,1.0,0.0,0.0,3.0,2.0,1.0,0.0,1.0,1.0,2.0,4.0,0.0,1.0
93,B07,Verrugas de origem viral,5.0,1.0,3.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0
94,B08,Outras infecções virais caracterizadas por lesões da pele e das,2.0,1.0,2.0,1.0,2.0,4.0,1.0,1.0,3.0,7.0,0.0,3.0,1.0
95,B09,Infecção viral não especificada caracterizada por lesões da pel,2.0,1.0,1.0,3.0,2.0,4.0,2.0,3.0,4.0,3.0,2.0,2.0,1.0
96,B15,Hepatite aguda A,99.0,92.0,121.0,100.0,100.0,77.0,88.0,89.0,78.0,95.0,97.0,94.0,1.0
97,B16,Hepatite aguda B,58.0,46.0,77.0,35.0,46.0,47.0,43.0,58.0,48.0,56.0,59.0,72.0,1.0
98,B17,Outras hepatites virais agudas,43.0,29.0,44.0,37.0,43.0,39.0,37.0,50.0,44.0,37.0,44.0,34.0,1.0
99,B18,Hepatite viral crônica,173.0,185.0,214.0,176.0,266.0,217.0,225.0,255.0,249.0,263.0,215.0,193.0,1.0
100,B19,Hepatite viral não especificada,14.0,8.0,10.0,9.0,15.0,12.0,10.0,12.0,13.0,6.0,9.0,1.0,1.0
101,B20,"Doença pelo vírus da imunodeficiência humana [HIV], resultan",227.0,191.0,237.0,190.0,240.0,256.0,232.0,293.0,223.0,234.0,234.0,205.0,1.0
102,B21,"Doença pelo vírus da imunodeficiência humana [HIV], resultan",7.0,7.0,8.0,6.0,9.0,10.0,7.0,14.0,6.0,20.0,8.0,6.0,1.0
103,B22,Doença pelo vírus da imunodeficiência humana [HIV] resultand,22.0,22.0,22.0,28.0,28.0,21.0,25.0,41.0,30.0,28.0,21.0,23.0,1.0
104,B23,Doença pelo vírus da imunodeficiência humana [HIV] resultand,86.0,65.0,72.0,74.0,87.0,79.0,80.0,102.0,85.0,97.0,70.0,74.0,1.0
105,B24,Doença pelo vírus da imunodeficiência humana [HIV] não espe,326.0,318.0,409.0,357.0,400.0,381.0,377.0,498.0,382.0,431.0,398.0,333.0,1.0
106,B25,Doença por citomegalovírus,2.0,6.0,5.0,2.0,7.0,4.0,3.0,2.0,6.0,6.0,2.0,3.0,1.0
107,B26,Caxumba [Parotidite epidêmica],2.0,2.0,1.0,2.0,3.0,3.0,1.0,4.0,2.0,7.0,3.0,5.0,1.0
108,B27,Mononucleose infecciosa,2.0,5.0,8.0,4.0,3.0,4.0,4.0,6.0,4.0,5.0,4.0,6.0,1.0
109,B30,Conjuntivite viral,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0
110,B33,Outras doenças por vírus não classificada em outra parte,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
111,B34,"Doenças por vírus, de localização não especificada",8.0,5.0,10.0,8.0,13.0,12.0,9.0,10.0,7.0,9.0,11.0,10.0,1.0
112,B35,Dermatofitose,17.0,18.0,18.0,25.0,14.0,27.0,12.0,29.0,24.0,29.0,20.0,28.0,1.0
113,B36,Outras micoses superficiais,2.0,1.0,2.0,1.0,0.0,4.0,1.0,0.0,1.0,3.0,0.0,2.0,1.0
114,B37,Candidíase,4.0,2.0,3.0,6.0,7.0,3.0,4.0,4.0,3.0,9.0,7.0,5.0,1.0
115,B38,Coccidioidomicose,0.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
116,B39,Histoplasmose,0.0,1.0,0.0,2.0,3.0,2.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0
117,B40,Blastomicose,5.0,12.0,16.0,17.0,25.0,13.0,14.0,21.0,20.0,14.0,9.0,19.0,1.0
118,B41,Paracoccidioidomicose,20.0,22.0,20.0,22.0,24.0,14.0,17.0,20.0,17.0,20.0,19.0,24.0,1.0
119,B42,Esporotricose,1.0,1.0,3.0,2.0,6.0,4.0,4.0,8.0,1.0,2.0,3.0,2.0,1.0
120,B43,Cromomicose e abscesso feomicótico,7.0,5.0,3.0,1.0,3.0,1.0,2.0,6.0,1.0,5.0,1.0,1.0,1.0
121,B44,Aspergilose,1.0,0.0,4.0,3.0,4.0,1.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0
122,B45,Criptococose,1.0,3.0,5.0,6.0,1.0,7.0,3.0,4.0,5.0,8.0,5.0,4.0,1.0
123,B46,Zigomicose,47.0,31.0,40.0,43.0,38.0,34.0,27.0,2.0,5.0,8.0,0.0,2.0,1.0
124,B47,Micetoma,1.0,2.0,1.0,2.0,3.0,2.0,0.0,4.0,5.0,1.0,2.0,2.0,1.0
125,B48,"Outras micoses, não classificadas em outra parte",0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
126,B49,Micose não especificada,2.0,3.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
127,B50,Malária por Plasmodium falciparum,0.0,2.0,2.0,4.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0
128,B51,Malária por Plasmodium vivax,2.0,1.0,2.0,3.0,1.0,2.0,2.0,7.0,3.0,8.0,2.0,4.0,1.0
129,B52,Malária por Plasmodium malariae,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0
130,B53,Outras formas de malária confirmadas por exames parasitológ,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
131,B54,Malária não especificada,0.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0
132,B55,Leishmaniose,51.0,35.0,48.0,49.0,50.0,34.0,47.0,64.0,54.0,67.0,42.0,46.0,1.0
133,B56,Tripanossomíase africana,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0
134,B57,Doença de Chagas,224.0,210.0,265.0,216.0,285.0,263.0,208.0,320.0,209.0,284.0,242.0,208.0,1.0
135,B58,Toxoplasmose,9.0,2.0,2.0,4.0,6.0,4.0,1.0,3.0,2.0,2.0,4.0,2.0,1.0
136,B59,Pneumocistose,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
137,B60,"Outras doenças devidas a protozoários, não classificadas em o",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
138,B64,Doença não especificada devida a protozoários,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
139,B65,Esquistossomose [bilharziose] [Schistosomíase],4.0,6.0,4.0,7.0,6.0,4.0,2.0,5.0,0.0,2.0,2.0,2.0,1.0
140,B66,Outras infestações por trematódeos,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
141,B67,Equinococose,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
142,B68,Infestação por Taenia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
143,B69,Cisticercose,13.0,15.0,9.0,12.0,10.0,3.0,8.0,3.0,7.0,4.0,4.0,2.0,1.0
144,B70,Difilobotríase e esparganose,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
145,B71,Outras infestações por cestóides,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
146,B72,Dracontíase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
147,B73,Oncocercose,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
148,B74,Filariose,1.0,1.0,2.0,0.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0,1.0,1.0
149,B75,Triquinose,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
150,B76,Ancilostomíase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
151,B77,Ascaridíase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
152,B78,Estrongiloidíase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
153,B79,Tricuríase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
154,B80,Oxiuríase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
155,B81,"Outras helmintíases intestinais, não classificadas em outra par",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
156,B82,Parasitose intestinal não especificada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
157,B83,Outras helmintíases,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
158,B85,Pediculose e ftiríase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
159,B86,Escabiose [sarna],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
160,B87,Miíase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
161,B88,Outras infestações,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
162,B89,Doença parasitária não especificada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
163,B90,Seqüelas de tuberculose,30.0,37.0,47.0,28.0,30.0,33.0,38.0,33.0,29.0,28.0,28.0,28.0,1.0
164,B91,Seqüelas de poliomielite,15.0,21.0,16.0,12.0,17.0,6.0,7.0,13.0,11.0,3.0,6.0,5.0,1.0
165,B92,Seqüelas de hanseníase [lepra],41.0,59.0,55.0,60.0,62.0,55.0,42.0,63.0,64.0,53.0,64.0,50.0,1.0
166,B94,Seqüelas de outras doenças infecciosas e parasitárias e das n,6.0,3.0,8.0,1.0,4.0,5.0,4.0,3.0,3.0,2.0,0.0,1.0,1.0
167,B95,Estreptococos e estafilococos como causa de doenças classific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
168,B96,"Outros agentes bacterianos, como causa de doenças classifica",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
169,B97,Vírus como causa de doenças classificadas em outros capítulo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
170,B99,Outras doenças infecciosas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
171,C00,Neoplasia maligna do lábio,5.0,6.0,7.0,5.0,9.0,5.0,7.0,6.0,7.0,4.0,5.0,8.0,2.0
172,C01,Neoplasia maligna da base da língua,11.0,12.0,14.0,13.0,26.0,27.0,16.0,13.0,13.0,17.0,13.0,19.0,2.0
173,C02,Neoplasia maligna de outras partes e de partes não especifica,11.0,14.0,21.0,17.0,15.0,17.0,23.0,19.0,13.0,19.0,11.0,11.0,2.0
174,C03,Neoplasia maligna da gengiva,4.0,3.0,3.0,4.0,3.0,1.0,5.0,9.0,2.0,1.0,0.0,2.0,2.0
175,C04,Neoplasia maligna do assoalho da boca,11.0,9.0,11.0,14.0,13.0,11.0,12.0,13.0,12.0,20.0,13.0,7.0,2.0
176,C05,Neoplasia maligna do pálato,12.0,12.0,8.0,6.0,5.0,8.0,8.0,14.0,7.0,7.0,8.0,6.0,2.0
177,C06,Neoplasia maligna de outras partes e de partes não especifica,10.0,11.0,10.0,18.0,7.0,10.0,8.0,8.0,11.0,13.0,7.0,9.0,2.0
178,C07,Neoplasia maligna da glândula parótida,14.0,5.0,12.0,7.0,11.0,9.0,9.0,14.0,9.0,11.0,16.0,8.0,2.0
179,C08,Neoplasia maligna de outras glândulas salivares maiores e as,2.0,3.0,3.0,7.0,4.0,3.0,4.0,7.0,3.0,5.0,1.0,6.0,2.0
180,C09,Neoplasia maligna da amígdala,9.0,4.0,13.0,6.0,11.0,6.0,4.0,9.0,6.0,9.0,6.0,5.0,2.0
181,C10,Neoplasia maligna da orofaringe,18.0,19.0,20.0,19.0,22.0,22.0,13.0,15.0,25.0,23.0,21.0,15.0,2.0
182,C11,Neoplasia maligna da nasofaringe,6.0,8.0,18.0,10.0,10.0,14.0,15.0,10.0,13.0,8.0,13.0,8.0,2.0
183,C12,Neoplasia maligna do seio piriforme,3.0,3.0,6.0,5.0,5.0,3.0,1.0,9.0,3.0,5.0,5.0,6.0,2.0
184,C13,Neoplasia maligna da hipofaringe,7.0,7.0,13.0,9.0,10.0,6.0,6.0,16.0,11.0,9.0,5.0,9.0,2.0
185,C14,Neoplasia maligna de outras localizações e de localizações ma,9.0,9.0,8.0,10.0,6.0,4.0,8.0,7.0,5.0,8.0,9.0,4.0,2.0
186,C15,Neoplasia maligna do esôfago,73.0,60.0,91.0,71.0,75.0,62.0,75.0,99.0,67.0,83.0,95.0,80.0,2.0
187,C16,Neoplasia maligna do estômago,177.0,172.0,177.0,132.0,188.0,154.0,171.0,179.0,147.0,211.0,175.0,163.0,2.0
188,C17,Neoplasia maligna do intestino delgado,9.0,12.0,14.0,14.0,8.0,7.0,8.0,10.0,14.0,13.0,13.0,8.0,2.0
189,C18,Neoplasia maligna do cólon,152.0,157.0,171.0,137.0,162.0,153.0,162.0,224.0,163.0,222.0,182.0,196.0,2.0
190,C19,Neoplasia maligna da junção retossigmóide,31.0,16.0,36.0,36.0,34.0,19.0,31.0,25.0,25.0,27.0,29.0,29.0,2.0
191,C20,Neoplasia maligna do reto,85.0,78.0,107.0,80.0,105.0,87.0,88.0,136.0,116.0,136.0,90.0,121.0,2.0
192,C21,Neoplasia maligna do ânus e do canal anal,12.0,22.0,14.0,18.0,19.0,14.0,19.0,35.0,17.0,14.0,16.0,18.0,2.0
193,C22,Neoplasia maligna do fígado e das vias biliares intra-hepáticas,33.0,41.0,46.0,37.0,37.0,28.0,26.0,40.0,31.0,44.0,36.0,38.0,2.0
